query_id,content_id,title,rank,score
Q226,C011,National Guideline: Hypothyroidism Diagnosis and Treatment,19,0.0
Q226,C012,Case Report: Atypical Presentation of Type 2 Diabetes Mellitus,20,0.0
Q227,C034,Spironolactone Real-World Evidence in Heart Failure: A Retrospective Study,1,12.607007238547537
Q227,C044,Safety Profile of Furosemide in Heart Failure,2,9.142599899417235
Q227,C029,Profil Obat ARBs pada Heart Failure,3,8.548135340886487
Q227,C041,Laporan Kasus: Heart Failure dengan immunocompromised,4,8.548135340886487
Q227,C031,Clinical Practice Guideline: Heart Failure Management 2021,5,8.03528686089552
Q227,C038,Clinical Summary: Heart Failure Management Update 2024,6,8.03528686089552
Q227,C045,Metoprolol pada Pasien Heart Failure: Studi Kohort,7,8.03528686089552
Q227,C260,Hypertension in Pregnancy in anaemia: Special Considerations,8,5.020806231587834
Q227,C028,Practical Guide: Initiating Losartan in Hypertension,9,4.8622565146338275
Q227,C255,Practical Guide: Initiating Labetalol in Hypertension in Pregnancy,10,4.76172680599729
Q227,C268,Methyldopa Drug Profile: Efficacy in Hypertension in Pregnancy,11,4.76172680599729
Q227,C170,Major Depressive Disorder in hypertension: Special Considerations,12,4.570543671608399
Q227,C267,Hypertension in Pregnancy in Pregnancy: Safety and Management Guide,13,4.528555506486985
Q227,C275,Treatment Intensification in Hypertension in Pregnancy: When and How,14,4.528555506486985
Q227,C272,National Guideline: Hypertension in Pregnancy Diagnosis and Treatment,15,4.311852516094371
Q227,C257,Switching Therapy in Hypertension in Pregnancy: A Step-by-Step Guide,16,4.125618106759697
Q227,C266,Profil Obat Centrally acting antihypertensives pada Hypertension in Pregnancy,17,4.08087635740151
Q227,C263,Tinjauan Sistematis: Beta blockers non-selective pada Hypertension in Pregnancy,18,3.87338776106406
Q227,C270,Long-term Outcomes of Beta blockers non-selective Therapy in Hypertension in Pregnancy,19,3.789450542631392
Q227,C004,Successful Management of Severe Hypothyroidism with Levothyroxine,20,3.6534100715880893
Q228,C082,Rare Adverse Event of Aspirin in Ischaemic Stroke,1,15.068124334399071
Q228,C085,Pedoman PNPK: Ischaemic Stroke,2,11.135586229852866
Q228,C070,Ischaemic Stroke in Special Populations: Practical Guidance,3,10.238648664922103
Q228,C087,Switching Therapy in Ischaemic Stroke: A Step-by-Step Guide,4,8.67692320169609
Q228,C022,Quick Reference: Vasopressin analogues Dosing in Diabetes Insipidus,5,4.232295148072932
Q228,C005,Liraglutide in Type 2 Diabetes Mellitus: Real-World Outcomes,6,4.005580697124647
Q228,C017,Type 2 Diabetes Mellitus in Special Populations: Practical Guidance,7,4.005580697124647
Q228,C019,Asia-Pacific Guideline: Diabetes Insipidus in Primary Care 2021,8,4.005580697124647
Q228,C007,Efficacy of Vasopressin analogues in Diabetes Insipidus: A Cohort Study,9,3.801920442911019
Q228,C008,Treatment Intensification in Type 2 Diabetes Mellitus: When and How,10,3.801920442911019
Q228,C004,Successful Management of Severe Hypothyroidism with Levothyroxine,11,3.6534100715880893
Q228,C168,Challenging Case: ADHD with Concurrent atrial fibrillation,12,3.6534100715880893
Q228,C177,Successful Management of Severe Schizophrenia with Clozapine,13,3.6534100715880893
Q228,C287,Challenging Case: Stunting / Malnutrition with Concurrent COPD,14,3.6534100715880893
Q228,C301,Successful Management of Severe Sepsis with Norepinephrine,15,3.6534100715880893
Q228,C013,Asia-Pacific Guideline: Type 1 Diabetes Mellitus in Primary Care 2023,16,3.61796801708064
Q228,C064,Successful Management of Severe Nephrotic Syndrome with Furosemide,17,3.446628353505714
Q228,C222,Challenging Case: Psoriatic Arthritis with Concurrent renal impairment,18,3.446628353505714
Q228,C324,Successful Management of Severe Psoriasis with Tacrolimus topical,19,3.446628353505714
Q228,C106,Successful Management of Severe Typhoid Fever with Artemether-lumefantrine,20,3.2620002906108967
Q229,C015,Panduan Klinis: Tatalaksana Hyperthyroidism 2021,1,5.49288389814055
Q229,C014,Practical Guide: Initiating Methimazole in Hyperthyroidism,2,5.142303115314051
Q229,C006,"Methimazole: Pharmacology, Dosing, and Clinical Use in Hyperthyroidism",3,4.560198039645514
Q229,C253,Hasil Jangka Panjang Terapi Erythropoiesis stimulating agents pada Iron Deficiency Anaemia,4,4.186924368261953
Q229,C190,Case Series: HER2-targeted agents in Refractory Non-Small Cell Lung Cancer,5,3.9936931941444227
Q229,C011,National Guideline: Hypothyroidism Diagnosis and Treatment,6,2.938408316499378
Q229,C072,National Guideline: Migraine Diagnosis and Treatment,7,2.938408316499378
Q229,C027,National Guideline: Atrial Fibrillation Diagnosis and Treatment,8,2.7621174438570595
Q229,C080,Treatment Intensification in Epilepsy: When and How,9,2.7621174438570595
Q229,C131,Treatment Intensification in Asthma: When and How,10,2.7621174438570595
Q229,C138,Treatment Intensification in Asthma: When and How,11,2.7621174438570595
Q229,C225,Treatment Intensification in Gout: When and How,12,2.7621174438570595
Q229,C256,New Insights into Preeclampsia Pathophysiology and Treatment,13,2.7621174438570595
Q229,C274,Treatment Intensification in Preeclampsia: When and How,14,2.7621174438570595
Q229,C326,Treatment Intensification in Psoriasis: When and How,15,2.7621174438570595
Q229,C330,New Insights into Psoriasis Pathophysiology and Treatment,16,2.7621174438570595
Q229,C337,New Insights into Psoriasis Pathophysiology and Treatment,17,2.7621174438570595
Q229,C030,Treatment Intensification in Atrial Fibrillation: When and How,18,2.605782573313007
Q229,C046,Treatment Intensification in Atrial Fibrillation: When and How,19,2.605782573313007
Q229,C147,National Guideline: Peptic Ulcer Disease Diagnosis and Treatment,20,2.605782573313007
Q230,C312,A Case of Disseminated Intravascular Coagulation Resistant to Cyclosporine,1,13.5971090865627
Q230,C320,Safety Profile of Dupilumab in Disseminated Intravascular Coagulation,2,11.104087535040922
Q230,C308,WHO Guideline Update: Disseminated Intravascular Coagulation 2025,3,10.662968255384264
Q230,C300,Case Series: Calcineurin inhibitors in Refractory Disseminated Intravascular Coagulation,4,10.509266753240116
Q230,C302,Kasus Sulit: Disseminated Intravascular Coagulation Refrakter terhadap Secukinumab,5,10.059448022916152
Q230,C311,Secukinumab pada Pasien Disseminated Intravascular Coagulation: Studi Kohort,6,10.059448022916152
Q230,C317,Secukinumab pada Pasien Disseminated Intravascular Coagulation: Studi Kohort,7,10.059448022916152
Q230,C322,Disseminated Intravascular Coagulation and elderly patients: Management Challenges,8,10.059448022916152
Q230,C307,Case Series: IL-17 inhibitors in Refractory Disseminated Intravascular Coagulation,9,9.974932258344005
Q230,C310,Quick Reference: IL-4/IL-13 inhibitors Dosing in Disseminated Intravascular Coagulation,10,9.054224023615244
Q230,C316,Efficacy of IL-17 inhibitors in Disseminated Intravascular Coagulation: A Cohort Study,11,9.054224023615244
Q230,C137,Asthma in immunocompromised: Special Considerations,12,7.157903640534326
Q230,C041,Laporan Kasus: Heart Failure dengan immunocompromised,13,5.5230669573648505
Q230,C329,"Cyclosporine: Pharmacology, Dosing, and Clinical Use in Psoriasis",14,5.351892141672573
Q230,C325,A Case of Psoriasis Resistant to Cyclosporine,15,4.565667813200195
Q230,C336,A Case of Psoriasis Resistant to Cyclosporine,16,4.565667813200195
Q230,C004,Successful Management of Severe Hypothyroidism with Levothyroxine,17,3.6534100715880893
Q230,C168,Challenging Case: ADHD with Concurrent atrial fibrillation,18,3.6534100715880893
Q230,C177,Successful Management of Severe Schizophrenia with Clozapine,19,3.6534100715880893
Q230,C287,Challenging Case: Stunting / Malnutrition with Concurrent COPD,20,3.6534100715880893
Q231,C315,Perbandingan Hydrocortisone dan Piperacillin-tazobactam pada Sepsis,1,19.70443936353417
Q231,C321,Kasus Sulit: Sepsis Refrakter terhadap Norepinephrine,2,9.304242720410047
Q231,C301,Successful Management of Severe Sepsis with Norepinephrine,3,8.746031303961594
Q231,C305,Hydrocortisone: Farmakologi dan Penggunaan Klinis pada Sepsis,4,8.237452855962967
Q231,C309,Profil Keamanan Meropenem pada Sepsis,5,5.69381416101356
Q231,C089,Perbandingan Topiramate dan Topiramate pada Migraine,6,4.982028724354492
Q231,C088,Perbandingan Valproate dan Valproate pada Parkinson Disease,7,4.683130104168213
Q231,C285,Perbandingan Diazepam dan Diazepam pada Febrile Seizure,8,4.683130104168213
Q231,C291,Perbandingan Diazepam dan Diazepam pada Febrile Seizure,9,4.683130104168213
Q231,C294,Perbandingan Zinc dan Zinc pada Stunting / Malnutrition,10,4.683130104168213
Q231,C091,Valproate: Farmakologi dan Penggunaan Klinis pada Parkinson Disease,11,4.418066596385674
Q231,C123,Metronidazole: Farmakologi dan Penggunaan Klinis pada Pulmonary Embolism,12,4.418066596385674
Q231,C165,Lithium: Farmakologi dan Penggunaan Klinis pada Bipolar Disorder,13,4.418066596385674
Q231,C171,Perbandingan Venlafaxine dan Venlafaxine pada Major Depressive Disorder,14,4.418066596385674
Q231,C273,Magnesium sulphate: Farmakologi dan Penggunaan Klinis pada Preeclampsia,15,4.418066596385674
Q231,C284,Diazepam: Farmakologi dan Penggunaan Klinis pada Febrile Seizure,16,4.418066596385674
Q231,C342,Tacrolimus topical: Farmakologi dan Penggunaan Klinis pada Psoriasis,17,4.418066596385674
Q231,C237,Ferrous sulphate: Farmakologi dan Penggunaan Klinis pada Iron Deficiency Anaemia,18,3.9688011169516724
Q231,C303,Sepsis in Special Populations: Practical Guidance,19,3.781175763045196
Q231,C304,Ringkasan Klinis: Tatalaksana Sepsis Terkini 2024,20,3.781175763045196
Q232,C135,Prednisolone pada Pasien COPD: Studi Kohort,1,11.129460460063559
Q232,C220,Hasil Jangka Panjang Terapi Proteasome inhibitors pada Rheumatoid Arthritis,2,9.203396501434039
Q232,C224,Risk Stratification in Rheumatoid Arthritis: Current Approaches,3,8.851432205362032
Q232,C209,Long-term Outcomes of Proteasome inhibitors Therapy in Rheumatoid Arthritis,4,7.50130217223643
Q232,C133,Panduan Praktis: Memulai Prednisolone pada COPD,5,6.691536449047856
Q232,C218,Profil Keamanan Colchicine pada Psoriatic Arthritis,6,5.823301004177049
Q232,C045,Metoprolol pada Pasien Heart Failure: Studi Kohort,7,5.627955668445315
Q232,C152,Metronidazole pada Pasien Inflammatory Bowel Disease: Studi Kohort,8,5.309415367847006
Q232,C250,Rivaroxaban pada Pasien Deep Vein Thrombosis: Studi Kohort,9,5.309415367847006
Q232,C311,Secukinumab pada Pasien Disseminated Intravascular Coagulation: Studi Kohort,10,5.309415367847006
Q232,C317,Secukinumab pada Pasien Disseminated Intravascular Coagulation: Studi Kohort,11,5.309415367847006
Q232,C132,Practical Guide: Initiating Prednisolone in COPD,12,5.142303115314051
Q232,C226,Safety Profile of Ibuprofen in Psoriatic Arthritis,13,4.01764343044776
Q232,C227,Consensus Statement: NSAIDs Use in Psoriatic Arthritis,14,4.01764343044776
Q232,C222,Challenging Case: Psoriatic Arthritis with Concurrent renal impairment,15,3.790246233059176
Q232,C276,Efektivitas Magnesium pada Preeclampsia,16,1.7759290382152242
Q232,C212,Profil Keamanan Alendronate pada Osteoporosis,17,1.6548536020730698
Q232,C221,Meta-analisis: Alendronate pada Osteoporosis,18,1.6548536020730698
Q232,C309,Profil Keamanan Meropenem pada Sepsis,19,1.6548536020730698
Q232,C001,Panduan Praktis: Memulai Levothyroxine pada Hypothyroidism,20,1.5492333337338053
Q233,C126,Budesonide Drug Profile: Efficacy in Asthma,1,10.373498488269306
Q233,C083,Laporan Kasus: Migraine dengan COPD,2,9.130911562418467
Q233,C129,Dosis Corticosteroids pada Asthma: Referensi Cepat,3,5.823301004177049
Q233,C133,Panduan Praktis: Memulai Prednisolone pada COPD,4,5.823301004177049
Q233,C135,Prednisolone pada Pasien COPD: Studi Kohort,5,5.823301004177049
Q233,C137,Asthma in immunocompromised: Special Considerations,6,4.565455781209233
Q233,C338,Laporan Kasus: Psoriasis dengan anaemia,7,4.565455781209233
Q233,C041,Laporan Kasus: Heart Failure dengan immunocompromised,8,4.274067670443244
Q233,C097,Laporan Kasus: Malaria dengan atrial fibrillation,9,4.274067670443244
Q233,C124,Konsensus Nasional: Asthma di Indonesia 2024,10,4.274067670443244
Q233,C127,Risk Stratification in Asthma: Current Approaches,11,4.274067670443244
Q233,C128,COPD in Special Populations: Practical Guidance,12,4.274067670443244
Q233,C132,Practical Guide: Initiating Prednisolone in COPD,13,4.274067670443244
Q233,C118,COPD in Pregnancy: Safety and Management Guide,14,4.01764343044776
Q233,C131,Treatment Intensification in Asthma: When and How,15,4.01764343044776
Q233,C138,Treatment Intensification in Asthma: When and How,16,4.01764343044776
Q233,C287,Challenging Case: Stunting / Malnutrition with Concurrent COPD,17,4.01764343044776
Q233,C024,Laporan Kasus: Acute Coronary Syndrome dengan Presentasi Atipikal,18,3.790246233059176
Q233,C208,Laporan Kasus: Systemic Lupus Erythematosus dengan Presentasi Atipikal,19,3.790246233059176
Q233,C018,Laporan Kasus: Type 2 Diabetes Mellitus dengan Presentasi Atipikal,20,3.58721133978665
Q234,C202,Drug Interactions: Nivolumab in Non-Small Cell Lung Cancer Patients,1,20.256925868116323
Q234,C190,Case Series: HER2-targeted agents in Refractory Non-Small Cell Lung Cancer,2,18.38716695908078
Q234,C207,Biomarkers in Colorectal Cancer: Implications for PD-1 inhibitors Therapy,3,13.760213891543518
Q234,C140,"Proton pump inhibitors: Mechanism, Indications, and Safety",4,6.043733621397591
Q234,C033,"Statins: Mechanism, Indications, and Safety",5,4.151558599265983
Q234,C104,"NRTIs: Mechanism, Indications, and Safety",6,4.151558599265983
Q234,C112,"Antimalarials: Mechanism, Indications, and Safety",7,4.151558599265983
Q234,C265,"Magnesium: Mechanism, Indications, and Safety",8,4.151558599265983
Q234,C292,"Benzodiazepines: Mechanism, Indications, and Safety",9,4.151558599265983
Q234,C199,Pedoman PNPK: Breast Cancer HER2-positive,10,4.0022113632162
Q234,C101,"NRTIs combination: Mechanism, Indications, and Safety",11,3.8865872853495445
Q234,C244,"Iron preparations: Mechanism, Indications, and Safety",12,3.8865872853495445
Q234,C002,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,13,3.884806201785683
Q234,C263,Tinjauan Sistematis: Beta blockers non-selective pada Hypertension in Pregnancy,14,3.869255628950251
Q234,C189,Clinical Practice Guideline: Colorectal Cancer Management 2020,15,3.762097240968909
Q234,C201,Kasus Sulit: Colorectal Cancer Refrakter terhadap Pembrolizumab,16,3.762097240968909
Q234,C023,Hasil Jangka Panjang Terapi GLP-1 receptor agonists pada Obesity,17,3.68728662136772
Q234,C235,"Vitamin K antagonists: Mechanism, Indications, and Safety",18,3.6534100715880893
Q234,C258,"Centrally acting antihypertensives: Mechanism, Indications, and Safety",19,3.6534100715880893
Q234,C196,Scoping Review: Emerging Therapies in Colorectal Cancer 2024,20,3.5491638675350425
Q235,C096,Drug Interactions: Artemether-lumefantrine in Typhoid Fever Patients,1,28.71183481560358
Q235,C106,Successful Management of Severe Typhoid Fever with Artemether-lumefantrine,2,27.17380695171481
Q235,C113,Risk Stratification in Typhoid Fever: Current Approaches,3,9.667577549828545
Q235,C001,Panduan Praktis: Memulai Levothyroxine pada Hypothyroidism,4,0.0
Q235,C002,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,5,0.0
Q235,C003,A Case of Type 1 Diabetes Mellitus Resistant to Insulin degludec,6,0.0
Q235,C004,Successful Management of Severe Hypothyroidism with Levothyroxine,7,0.0
Q235,C005,Liraglutide in Type 2 Diabetes Mellitus: Real-World Outcomes,8,0.0
Q235,C006,"Methimazole: Pharmacology, Dosing, and Clinical Use in Hyperthyroidism",9,0.0
Q235,C007,Efficacy of Vasopressin analogues in Diabetes Insipidus: A Cohort Study,10,0.0
Q235,C008,Treatment Intensification in Type 2 Diabetes Mellitus: When and How,11,0.0
Q235,C009,Case Report: Atypical Presentation of Obesity,12,0.0
Q235,C010,Dosis DPP-4 inhibitors pada Type 2 Diabetes Mellitus: Referensi Cepat,13,0.0
Q235,C011,National Guideline: Hypothyroidism Diagnosis and Treatment,14,0.0
Q235,C012,Case Report: Atypical Presentation of Type 2 Diabetes Mellitus,15,0.0
Q235,C013,Asia-Pacific Guideline: Type 1 Diabetes Mellitus in Primary Care 2023,16,0.0
Q235,C014,Practical Guide: Initiating Methimazole in Hyperthyroidism,17,0.0
Q235,C015,Panduan Klinis: Tatalaksana Hyperthyroidism 2021,18,0.0
Q235,C016,Dose Adjustment of Desmopressin in Renal and Hepatic Impairment,19,0.0
Q235,C017,Type 2 Diabetes Mellitus in Special Populations: Practical Guidance,20,0.0
Q236,C192,National Guideline: Chronic Myeloid Leukaemia Diagnosis and Treatment,1,12.222344914681628
Q236,C197,Konsensus Nasional: Chronic Myeloid Leukaemia di Indonesia 2023,2,9.61656234136862
Q236,C206,Chronic Myeloid Leukaemia pada Populasi Khusus: Pendekatan Praktis,3,9.61656234136862
Q236,C185,Dosis BCR-ABL inhibitors pada Chronic Myeloid Leukaemia: Referensi Cepat,4,8.638670904798527
Q236,C198,Dosis BCR-ABL inhibitors pada Chronic Myeloid Leukaemia: Referensi Cepat,5,8.638670904798527
Q236,C195,Biomarkers in Chronic Lymphocytic Leukaemia: Implications for BTK inhibitors Therapy,6,8.241699080614886
Q236,C200,Chronic Lymphocytic Leukaemia and obesity: Management Challenges,7,5.842564570947868
Q236,C204,Profil Keamanan Ibrutinib pada Chronic Lymphocytic Leukaemia,8,5.842564570947868
Q236,C186,Konsensus Nasional: Chronic Lymphocytic Leukaemia di Indonesia 2022,9,5.511877482360887
Q236,C188,Risk Stratification in Chronic Lymphocytic Leukaemia: Current Approaches,10,5.511877482360887
Q236,C056,Biomarkers in Chronic Kidney Disease: Implications for SGLT2 inhibitors Therapy,11,5.444748540018468
Q236,C194,Quick Reference: BTK inhibitors Dosing in Chronic Lymphocytic Leukaemia,12,5.21661870824712
Q236,C191,Efficacy of BTK inhibitors in Chronic Lymphocytic Leukaemia: A Cohort Study,13,4.711816106286595
Q236,C193,Meta-analysis: Ibrutinib versus Standard of Care in Chronic Lymphocytic Leukaemia,14,4.711816106286595
Q236,C205,Meta-analysis: Ibrutinib versus Standard of Care in Chronic Lymphocytic Leukaemia,15,4.711816106286595
Q236,C162,Biomarkers in Schizophrenia: Implications for Atypical antipsychotics Therapy,16,3.662776105091861
Q236,C280,Biomarkers in Stunting / Malnutrition: Implications for Vitamin A Therapy,17,3.466569497433484
Q236,C102,Biomarkers in Urinary Tract Infection: Implications for NRTIs combination Therapy,18,3.2903147971840774
Q236,C111,Biomarkers in Urinary Tract Infection: Implications for NRTIs combination Therapy,19,3.2903147971840774
Q236,C207,Biomarkers in Colorectal Cancer: Implications for PD-1 inhibitors Therapy,20,3.2903147971840774
Q237,C185,Dosis BCR-ABL inhibitors pada Chronic Myeloid Leukaemia: Referensi Cepat,1,20.69815814492596
Q237,C198,Dosis BCR-ABL inhibitors pada Chronic Myeloid Leukaemia: Referensi Cepat,2,20.69815814492596
Q237,C206,Chronic Myeloid Leukaemia pada Populasi Khusus: Pendekatan Praktis,3,10.990423557446492
Q237,C192,National Guideline: Chronic Myeloid Leukaemia Diagnosis and Treatment,4,9.61656234136862
Q237,C197,Konsensus Nasional: Chronic Myeloid Leukaemia di Indonesia 2023,5,9.61656234136862
Q237,C194,Quick Reference: BTK inhibitors Dosing in Chronic Lymphocytic Leukaemia,6,7.350853836893192
Q237,C204,Profil Keamanan Ibrutinib pada Chronic Lymphocytic Leukaemia,7,7.298851088952581
Q237,C195,Biomarkers in Chronic Lymphocytic Leukaemia: Implications for BTK inhibitors Therapy,8,6.977106089860271
Q237,C191,Efficacy of BTK inhibitors in Chronic Lymphocytic Leukaemia: A Cohort Study,9,6.639525225195202
Q237,C200,Chronic Lymphocytic Leukaemia and obesity: Management Challenges,10,5.842564570947868
Q237,C245,Monitoring Parameters for Factor Xa inhibitors in Deep Vein Thrombosis,11,5.561076326921087
Q237,C328,Monitoring Parameters for IL-4/IL-13 inhibitors in Psoriasis,12,5.561076326921087
Q237,C186,Konsensus Nasional: Chronic Lymphocytic Leukaemia di Indonesia 2022,13,5.511877482360887
Q237,C188,Risk Stratification in Chronic Lymphocytic Leukaemia: Current Approaches,14,5.511877482360887
Q237,C193,Meta-analysis: Ibrutinib versus Standard of Care in Chronic Lymphocytic Leukaemia,15,4.711816106286595
Q237,C205,Meta-analysis: Ibrutinib versus Standard of Care in Chronic Lymphocytic Leukaemia,16,4.711816106286595
Q237,C229,Monitoring Parameters for Bisphosphonates in Osteoporosis,17,4.437924011015704
Q237,C058,Case Series: SGLT2 inhibitors in Refractory Chronic Kidney Disease,18,4.404077000172423
Q237,C056,Biomarkers in Chronic Kidney Disease: Implications for SGLT2 inhibitors Therapy,19,4.180155549263854
Q237,C061,Profil Keamanan Dapagliflozin pada Chronic Kidney Disease,20,3.9984883621356664
Q238,C002,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,1,13.425706937111407
Q238,C013,Asia-Pacific Guideline: Type 1 Diabetes Mellitus in Primary Care 2023,2,13.019533703655346
Q238,C003,A Case of Type 1 Diabetes Mellitus Resistant to Insulin degludec,3,12.126525959153636
Q238,C008,Treatment Intensification in Type 2 Diabetes Mellitus: When and How,4,11.417228261205045
Q238,C005,Liraglutide in Type 2 Diabetes Mellitus: Real-World Outcomes,5,10.529581278346441
Q238,C017,Type 2 Diabetes Mellitus in Special Populations: Practical Guidance,6,10.529581278346441
Q238,C012,Case Report: Atypical Presentation of Type 2 Diabetes Mellitus,7,9.540900735325724
Q238,C018,Laporan Kasus: Type 2 Diabetes Mellitus dengan Presentasi Atipikal,8,9.540900735325724
Q238,C020,Clinical Practice Guideline: Type 2 Diabetes Mellitus Management 2021,9,9.540900735325724
Q238,C010,Dosis DPP-4 inhibitors pada Type 2 Diabetes Mellitus: Referensi Cepat,10,8.61764531153458
Q238,C267,Hypertension in Pregnancy in Pregnancy: Safety and Management Guide,11,7.121326868316885
Q238,C075,Migraine in Pregnancy: Safety and Management Guide,12,6.013293763176111
Q238,C118,COPD in Pregnancy: Safety and Management Guide,13,6.013293763176111
Q238,C269,Preeclampsia in Pregnancy: Safety and Management Guide,14,6.013293763176111
Q238,C275,Treatment Intensification in Hypertension in Pregnancy: When and How,15,5.81673589843708
Q238,C272,National Guideline: Hypertension in Pregnancy Diagnosis and Treatment,16,5.672943462684636
Q238,C172,Major Depressive Disorder in Pregnancy: Safety and Management Guide,17,5.369056749351605
Q238,C262,Preeclampsia in pregnancy: Special Considerations,18,4.92512607487174
Q238,C260,Hypertension in Pregnancy in anaemia: Special Considerations,19,4.784419184664649
Q238,C207,Biomarkers in Colorectal Cancer: Implications for PD-1 inhibitors Therapy,20,4.625698565163308
Q239,C135,Prednisolone pada Pasien COPD: Studi Kohort,1,5.987157344749509
Q239,C045,Metoprolol pada Pasien Heart Failure: Studi Kohort,2,5.627955668445315
Q239,C152,Metronidazole pada Pasien Inflammatory Bowel Disease: Studi Kohort,3,5.309415367847006
Q239,C250,Rivaroxaban pada Pasien Deep Vein Thrombosis: Studi Kohort,4,5.309415367847006
Q239,C311,Secukinumab pada Pasien Disseminated Intravascular Coagulation: Studi Kohort,5,5.309415367847006
Q239,C317,Secukinumab pada Pasien Disseminated Intravascular Coagulation: Studi Kohort,6,5.309415367847006
Q239,C332,Psoriasis in elderly patients: Special Considerations,7,5.142303115314051
Q239,C322,Disseminated Intravascular Coagulation and elderly patients: Management Challenges,8,4.560198039645514
Q239,C266,Profil Obat Centrally acting antihypertensives pada Hypertension in Pregnancy,9,4.392462401448904
Q239,C242,Challenging Case: Deep Vein Thrombosis with Concurrent elderly patients,10,4.315918574579278
Q239,C263,Tinjauan Sistematis: Beta blockers non-selective pada Hypertension in Pregnancy,11,4.169131484674454
Q239,C028,Practical Guide: Initiating Losartan in Hypertension,12,3.6842697318499518
Q239,C170,Major Depressive Disorder in hypertension: Special Considerations,13,3.463230633086685
Q239,C260,Hypertension in Pregnancy in anaemia: Special Considerations,14,3.463230633086685
Q239,C255,Practical Guide: Initiating Labetalol in Hypertension in Pregnancy,15,3.2672130039696
Q239,C268,Methyldopa Drug Profile: Efficacy in Hypertension in Pregnancy,16,3.2672130039696
Q239,C272,National Guideline: Hypertension in Pregnancy Diagnosis and Treatment,17,3.2672130039696
Q239,C016,Dose Adjustment of Desmopressin in Renal and Hepatic Impairment,18,3.2620002906108967
Q239,C040,Dose Adjustment of Atorvastatin in Renal and Hepatic Impairment,19,3.2620002906108967
Q239,C084,Dose Adjustment of Valproate in Renal and Hepatic Impairment,20,3.2620002906108967
Q240,C125,Efficacy of Antituberculotics in MDR Tuberculosis: A Cohort Study,1,9.00403899897739
Q240,C130,Profil Keamanan Bedaquiline pada MDR Tuberculosis,2,4.628644097110018
Q240,C117,Safety Profile of Bedaquiline in MDR Tuberculosis,3,4.350946915799847
Q240,C120,Safety Profile of Bedaquiline in MDR Tuberculosis,4,4.350946915799847
Q240,C136,MDR Tuberculosis pada Populasi Khusus: Pendekatan Praktis,5,4.350946915799847
Q240,C124,Konsensus Nasional: Asthma di Indonesia 2024,6,4.274067670443244
Q240,C304,Ringkasan Klinis: Tatalaksana Sepsis Terkini 2024,7,4.274067670443244
Q240,C038,Clinical Summary: Heart Failure Management Update 2024,8,4.01764343044776
Q240,C052,Clinical Summary: Chronic Kidney Disease Management Update 2024,9,3.790246233059176
Q240,C196,Scoping Review: Emerging Therapies in Colorectal Cancer 2024,10,3.790246233059176
Q240,C246,Scoping Review: Emerging Therapies in Deep Vein Thrombosis 2024,11,3.58721133978665
Q240,C239,Asia-Pacific Guideline: Deep Vein Thrombosis in Primary Care 2024,12,3.4048227103668527
Q240,C001,Panduan Praktis: Memulai Levothyroxine pada Hypothyroidism,13,0.0
Q240,C002,Clinical Practice Guideline: Type 1 Diabetes Mellitus Management 2023,14,0.0
Q240,C003,A Case of Type 1 Diabetes Mellitus Resistant to Insulin degludec,15,0.0
Q240,C004,Successful Management of Severe Hypothyroidism with Levothyroxine,16,0.0
Q240,C005,Liraglutide in Type 2 Diabetes Mellitus: Real-World Outcomes,17,0.0
Q240,C006,"Methimazole: Pharmacology, Dosing, and Clinical Use in Hyperthyroidism",18,0.0
Q240,C007,Efficacy of Vasopressin analogues in Diabetes Insipidus: A Cohort Study,19,0.0
Q240,C008,Treatment Intensification in Type 2 Diabetes Mellitus: When and How,20,0.0
Q241,C344,Safety Profile of Dupilumab in Psoriasis,1,8.132971413988127
Q241,C345,Dosis Topical calcineurin inhibitors pada Psoriasis: Referensi Cepat,2,6.442372995526504
Q241,C320,Safety Profile of Dupilumab in Disseminated Intravascular Coagulation,3,4.560198039645514
Q241,C135,Prednisolone pada Pasien COPD: Studi Kohort,4,4.437924011015704
Q241,C343,Dose Adjustment of Dupilumab in Renal and Hepatic Impairment,5,4.315918574579278
Q241,C129,Dosis Corticosteroids pada Asthma: Referensi Cepat,6,4.274067670443244
Q241,C166,Dosis SSRIs pada ADHD: Referensi Cepat,7,4.274067670443244
Q241,C045,Metoprolol pada Pasien Heart Failure: Studi Kohort,8,4.171669150440603
Q241,C152,Metronidazole pada Pasien Inflammatory Bowel Disease: Studi Kohort,9,3.935554151769135
Q241,C250,Rivaroxaban pada Pasien Deep Vein Thrombosis: Studi Kohort,10,3.935554151769135
Q241,C311,Secukinumab pada Pasien Disseminated Intravascular Coagulation: Studi Kohort,11,3.935554151769135
Q241,C317,Secukinumab pada Pasien Disseminated Intravascular Coagulation: Studi Kohort,12,3.935554151769135
Q241,C036,Dosis Platelet aggregation inhibitors pada Stable Angina: Referensi Cepat,13,3.58721133978665
Q241,C185,Dosis BCR-ABL inhibitors pada Chronic Myeloid Leukaemia: Referensi Cepat,14,3.4048227103668527
Q241,C198,Dosis BCR-ABL inhibitors pada Chronic Myeloid Leukaemia: Referensi Cepat,15,3.4048227103668527
