query_id,positive_pairs,judged_pairs,eligible,judged_fraction@1,recall@1,hit_rate@1,mrr@1,ndcg@1,judged_fraction@3,recall@3,hit_rate@3,mrr@3,ndcg@3,judged_fraction@5,recall@5,hit_rate@5,mrr@5,ndcg@5,judged_fraction@10,recall@10,hit_rate@10,mrr@10,ndcg@10,judged_fraction@20,recall@20,hit_rate@20,mrr@20,ndcg@20,protocol,split,scheme,threshold
Q120,0,5,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q121,2,21,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q125,2,15,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q126,0,5,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q129,0,11,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q131,1,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q132,1,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q145,0,12,False,0.0,,,,,0.0,,,,,0.2,,,,,0.1,,,,,0.1,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q146,1,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q150,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q156,1,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q165,3,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q166,1,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q170,0,11,False,0.0,,,,,0.3333333333333333,,,,,0.2,,,,,0.1,,,,,0.05,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q171,3,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q172,1,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q175,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.05,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q176,4,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q177,0,7,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q179,4,20,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.025951576819959937,0.1,0.0,0.0,0.0,0.02540625134617085,0.05,0.0,0.0,0.0,0.02540625134617085,temporal,test,event_hierarchy_relevance_grade,2
Q180,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q183,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q185,3,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q192,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q199,3,19,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q202,0,12,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q203,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.05,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q204,1,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q207,0,8,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.05,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q209,2,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q221,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q224,5,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q230,0,7,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q231,1,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q234,4,20,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q238,0,6,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q239,1,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,1.0,0.0625,0.24465054211822604,temporal,test,event_hierarchy_relevance_grade,2
Q245,1,22,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q247,2,21,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q248,0,6,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q253,0,9,False,0.0,,,,,0.3333333333333333,,,,,0.2,,,,,0.1,,,,,0.05,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q255,1,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q257,0,8,False,0.0,,,,,0.3333333333333333,,,,,0.2,,,,,0.1,,,,,0.05,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q258,1,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q268,0,8,False,0.0,,,,,0.0,,,,,0.2,,,,,0.1,,,,,0.1,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q269,1,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q273,0,11,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q280,0,6,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q281,0,6,False,0.0,,,,,0.0,,,,,0.2,,,,,0.1,,,,,0.05,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q287,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q289,1,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q292,1,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q293,3,22,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.03747936373463722,temporal,test,event_hierarchy_relevance_grade,2
Q295,1,6,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.41311732856427996,0.2,1.0,1.0,0.3333333333333333,0.41311732856427996,0.1,1.0,1.0,0.3333333333333333,0.41311732856427996,0.1,1.0,1.0,0.3333333333333333,0.41311732856427996,temporal,test,event_hierarchy_relevance_grade,2
Q297,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.05,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q298,1,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q301,1,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q304,1,40,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q309,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.1,,,,,0.15,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q312,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q315,1,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q319,0,12,False,0.0,,,,,0.3333333333333333,,,,,0.2,,,,,0.1,,,,,0.1,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q323,1,15,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q327,3,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.028459341000562945,0.15,0.3333333333333333,1.0,0.05555555555555555,0.10307348082000738,temporal,test,event_hierarchy_relevance_grade,2
Q331,0,8,False,0.0,,,,,0.0,,,,,0.2,,,,,0.1,,,,,0.05,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q337,2,17,True,1.0,0.5,1.0,1.0,0.42857142857142855,0.6666666666666666,0.5,1.0,1.0,0.31939394323979897,0.4,0.5,1.0,1.0,0.29382040951730093,0.3,0.5,1.0,1.0,0.29382040951730093,0.15,0.5,1.0,1.0,0.29382040951730093,temporal,test,event_hierarchy_relevance_grade,2
Q340,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.05,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q341,0,23,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q344,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q349,1,13,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q353,0,6,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q354,1,27,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.05946931599253686,0.1,0.0,0.0,0.0,0.05946931599253686,temporal,test,event_hierarchy_relevance_grade,2
Q373,0,8,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q377,0,6,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.05,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q389,0,7,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q391,0,8,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q393,2,18,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,1.0,0.14285714285714285,0.20438239758848614,0.1,0.5,1.0,0.14285714285714285,0.20438239758848614,temporal,test,event_hierarchy_relevance_grade,2
Q396,0,8,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q398,2,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q407,0,9,False,0.0,,,,,0.0,,,,,0.2,,,,,0.2,,,,,0.1,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q408,2,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q409,3,16,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q421,1,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q423,2,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q426,1,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q433,1,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q435,5,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q439,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.05,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q440,1,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,1.0,1.0,0.06666666666666667,0.25,temporal,test,event_hierarchy_relevance_grade,2
Q442,0,7,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q452,0,6,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q458,0,7,False,0.0,,,,,0.0,,,,,0.0,,,,,0.1,,,,,0.05,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q460,0,6,False,0.0,,,,,0.3333333333333333,,,,,0.2,,,,,0.1,,,,,0.05,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q465,0,6,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.1,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q467,1,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q475,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q481,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q486,1,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,temporal,test,event_hierarchy_relevance_grade,2
Q487,0,8,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q489,0,9,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q490,0,21,False,1.0,,,,,0.6666666666666666,,,,,0.4,,,,,0.2,,,,,0.15,,,,,temporal,test,event_hierarchy_relevance_grade,2
Q001,2,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query,train,relevance_grade,1
Q003,7,18,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query,train,relevance_grade,1
Q004,0,10,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.05,,,,,query,train,relevance_grade,1
Q008,8,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query,train,relevance_grade,1
Q009,6,28,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,query,train,relevance_grade,1
Q013,0,7,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query,train,relevance_grade,1
Q020,1,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,query,train,relevance_grade,1
Q021,6,36,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query,train,relevance_grade,1
Q025,1,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query,train,relevance_grade,1
Q026,2,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.5,1.0,0.14285714285714285,0.30577313757098573,0.1,0.5,1.0,0.14285714285714285,0.30577313757098573,query,train,relevance_grade,1
Q027,7,33,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,query,train,relevance_grade,1
Q028,1,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query,train,relevance_grade,1
Q030,2,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query,train,relevance_grade,1
Q031,2,8,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query,train,relevance_grade,1
Q034,0,6,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query,train,relevance_grade,1
Q039,5,17,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.14285714285714285,0.08920353054717983,0.1,0.2,1.0,0.14285714285714285,0.08920353054717983,query,train,relevance_grade,1
Q041,0,6,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query,train,relevance_grade,1
Q045,0,7,False,0.0,,,,,0.0,,,,,0.2,,,,,0.1,,,,,0.05,,,,,query,train,relevance_grade,1
Q046,7,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query,train,relevance_grade,1
Q047,0,7,False,1.0,,,,,0.3333333333333333,,,,,0.2,,,,,0.1,,,,,0.05,,,,,query,train,relevance_grade,1
Q048,0,6,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,query,train,relevance_grade,1
Q051,8,43,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,query,train,relevance_grade,1
Q052,0,7,False,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.05,,,,,query,train,relevance_grade,1
Q054,9,9,True,1.0,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,0.1111111111111111,1.0,1.0,0.541942129480027,0.2,0.1111111111111111,1.0,1.0,0.4554594382818066,0.1,0.1111111111111111,1.0,1.0,0.4197867878435572,0.05,0.1111111111111111,1.0,1.0,0.4197867878435572,query,train,relevance_grade,1
Q055,1,10,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,query,train,relevance_grade,1
Q056,8,49,True,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.125,1.0,0.3333333333333333,0.23463936301137825,0.2,0.125,1.0,0.3333333333333333,0.18332475318020194,0.2,0.125,1.0,0.3333333333333333,0.1681946560512484,0.15,0.125,1.0,0.3333333333333333,0.1681946560512484,query,train,relevance_grade,1
Q057,2,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query,train,relevance_grade,1
Q059,1,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,query,train,relevance_grade,1
