protocol,split,experiment,scheme,threshold,dimension,value,queries,positive_queries,no_positive_queries,judged_fraction@1,recall@1,hit_rate@1,mrr@1,ndcg@1,judged_fraction@3,recall@3,hit_rate@3,mrr@3,ndcg@3,judged_fraction@5,recall@5,hit_rate@5,mrr@5,ndcg@5,judged_fraction@10,recall@10,hit_rate@10,mrr@10,ndcg@10,judged_fraction@20,recall@20,hit_rate@20,mrr@20,ndcg@20,full_ndcg@10,delta_vs_full
query,test,full:minus_bm25,relevance_grade,1,query_intent,Management / Treatment Selection,11,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181818181818181,0.0,0.0,0.0,0.0,0.0181818181818181,0.0,0.0,0.0,0.0,0.0174643361233127,-0.0174643361233127
query,test,full:minus_bm25,relevance_grade,1,query_intent,Mechanism / Background Knowledge,6,3,3,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0166666666666666,0.0,0.0,0.0,0.0,0.0333333333333333,0.1203703703703703,0.6666666666666666,0.0462962962962963,0.0797049132219829,0.0,0.0
query,test,full:minus_bm25,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,9,7,2,0.1111111111111111,0.0,0.0,0.0,0.0,0.037037037037037,0.0,0.0,0.0,0.0,0.0666666666666666,0.0158730158730158,0.1428571428571428,0.0357142857142857,0.0225581924883724,0.0444444444444444,0.0158730158730158,0.1428571428571428,0.0357142857142857,0.0204012984079151,0.05,0.0337301587301587,0.2857142857142857,0.0432330827067669,0.0251665937932406,0.0207707457688752,-0.00036944736096010053
query,test,full:minus_bm25,relevance_grade,1,query_intent,Prophylaxis / Maintenance,8,6,2,0.125,0.0,0.0,0.0,0.0,0.125,0.0333333333333333,0.1666666666666666,0.0833333333333333,0.0244233867287731,0.1,0.0666666666666666,0.3333333333333333,0.1166666666666666,0.0402238835765605,0.075,0.0904761904761904,0.5,0.1374999999999999,0.0457380872794236,0.06875,0.1113095238095238,0.6666666666666666,0.1486111111111111,0.0485992592301282,0.0363960346797708,0.009342052599652796
query,test,full:minus_bm25,relevance_grade,1,query_intent,Safety / Contraindication,14,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0214285714285714,0.0208333333333333,0.1666666666666666,0.0208333333333333,0.0026617219094556,0.0357142857142857,0.0416666666666666,0.1666666666666666,0.0208333333333333,0.0171113240434838,0.0026617219094556,0.0
query,test,full:minus_bm25,relevance_grade,1,query_intent,Treatment Change / Escalation,11,7,4,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.0181818181818181,0.0,0.0,0.0,0.0,0.0363636363636363,0.0,0.0,0.0,0.0,0.0363636363636363,0.0158730158730158,0.1428571428571428,0.0084033613445378,0.0069145564282131,0.0,0.0
query,test,full:minus_bm25,relevance_grade,1,has_context,False,56,39,17,0.0357142857142857,0.0,0.0,0.0,0.0,0.0476190476190476,0.0102564102564102,0.0512820512820512,0.0213675213675213,0.0057629087532418,0.0428571428571428,0.0182336182336182,0.1025641025641025,0.0329059829059829,0.0120152746657724,0.0428571428571428,0.0218966218966219,0.1282051282051282,0.0361111111111111,0.0124764788620282,0.0428571428571428,0.0532356532356532,0.3076923076923077,0.0482799937134302,0.0254906131068443,0.0142401754977203,-0.0017636966356921
query,test,full:minus_bm25,relevance_grade,1,has_context,True,44,29,15,0.0227272727272727,0.0068965517241379,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0151515151515151,0.0068965517241379,0.0344827586206896,0.0344827586206896,0.0232256523527578,0.009090909090909,0.0068965517241379,0.0344827586206896,0.0344827586206896,0.0187911420305678,0.0204545454545454,0.0112068965517241,0.0689655172413793,0.0387931034482758,0.0193418431152827,0.0318181818181818,0.0204433497536945,0.1034482758620689,0.0416666666666666,0.0256872574110339,0.0193418431152827,0.0
query,test,full:minus_bm25,relevance_grade,1,multiple_entity_dimensions,True,100,68,32,0.03,0.0029411764705882,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0333333333333333,0.0088235294117647,0.0441176470588235,0.0269607843137254,0.0132102552883295,0.028,0.0133986928104575,0.0735294117647058,0.033578431372549,0.014904982806641,0.033,0.0173377684407096,0.1029411764705882,0.0372549019607843,0.0154043547935632,0.038,0.039250700280112,0.2205882352941176,0.0454596042376045,0.0255744761189252,0.0164158866875631,-0.0010115318939999014
query,test,full:minus_dense,relevance_grade,1,query_language,EN,50,34,16,0.0,0.0,0.0,0.0,0.0,0.04,0.0058823529411764,0.0294117647058823,0.0147058823529411,0.0043100094227246,0.044,0.0128267973856209,0.088235294117647,0.0279411764705882,0.0088886757685938,0.036,0.0128267973856209,0.088235294117647,0.0279411764705882,0.0084350377857419,0.035,0.01609477124183,0.1176470588235294,0.030614973262032,0.0095652533506601,0.008329782741743,0.00010525504399890029
query,test,full:minus_dense,relevance_grade,1,query_language,ID,18,12,6,0.0,0.0,0.0,0.0,0.0,0.0185185185185185,0.0166666666666666,0.0833333333333333,0.0277777777777777,0.0065177600836493,0.0333333333333333,0.0270833333333333,0.1666666666666666,0.0486111111111111,0.0078450523406771,0.0333333333333333,0.0270833333333333,0.1666666666666666,0.0486111111111111,0.0075956631206563,0.0583333333333333,0.0756944444444444,0.4166666666666667,0.0625286664373351,0.0250132878446437,0.0172971456172564,-0.009701482496600099
query,test,full:minus_dense,relevance_grade,1,query_language,MIXED,32,22,10,0.03125,0.009090909090909,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.03125,0.009090909090909,0.0454545454545454,0.0454545454545454,0.0306156326468172,0.03125,0.009090909090909,0.0454545454545454,0.0454545454545454,0.0247701417675666,0.028125,0.0181818181818181,0.0909090909090909,0.0519480519480519,0.0288248477015293,0.03125,0.0322510822510822,0.1818181818181818,0.0587662337662337,0.0367726940641435,0.0284319060967252,0.0003929416048041
query,test,full:minus_dense,relevance_grade,1,query_intent,Comparative Treatment Choice,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
query,test,full:minus_dense,relevance_grade,1,query_intent,Dosing / Administration,19,14,5,0.0526315789473684,0.0142857142857142,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0350877192982456,0.0142857142857142,0.0714285714285714,0.0714285714285714,0.0481102798735698,0.0421052631578947,0.0142857142857142,0.0714285714285714,0.0714285714285714,0.0389245084918904,0.0473684210526315,0.0142857142857142,0.0714285714285714,0.0714285714285714,0.0389245084918904,0.0342105263157894,0.0142857142857142,0.0714285714285714,0.0714285714285714,0.0389245084918904,0.0389245084918904,0.0
query,test,full:minus_dense,relevance_grade,1,query_intent,Efficacy / Outcomes,3,1,2,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
query,test,full:minus_dense,relevance_grade,1,query_intent,Guideline / Evidence Lookup,10,8,2,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.04,0.0416666666666666,0.25,0.0169956140350877,0.0143515050438018,0.0,0.0
query,test,full:minus_dense,relevance_grade,1,query_intent,Interaction / Combination,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0285714285714285,0.1428571428571428,0.0476190476190476,0.0111733030005418,0.0285714285714285,0.0285714285714285,0.1428571428571428,0.0476190476190476,0.0099064375838791,0.0285714285714285,0.0285714285714285,0.1428571428571428,0.0476190476190476,0.0099064375838791,0.0214285714285714,0.0285714285714285,0.1428571428571428,0.0476190476190476,0.0099064375838791,0.0099064375838791,0.0
query,test,full:minus_dense,relevance_grade,1,query_intent,Management / Treatment Selection,11,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227272727272727,0.0178571428571428,0.1428571428571428,0.0084033613445378,0.0125644965681196,0.0174643361233127,-0.0174643361233127
query,test,full:minus_dense,relevance_grade,1,query_intent,Mechanism / Background Knowledge,6,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0333333333333333,0.037037037037037,0.3333333333333333,0.0303030303030303,0.0128091097357391,0.0,0.0
query,test,full:minus_dense,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,9,7,2,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0337301587301587,0.2857142857142857,0.0642857142857143,0.0234853690421505,0.0777777777777777,0.0337301587301587,0.2857142857142857,0.0642857142857143,0.0212819845540129,0.0666666666666666,0.0337301587301587,0.2857142857142857,0.0642857142857143,0.0212819845540129,0.0207707457688752,0.0005112387851376986
query,test,full:minus_dense,relevance_grade,1,query_intent,Prophylaxis / Maintenance,8,6,2,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0333333333333333,0.1666666666666666,0.0833333333333333,0.0244233867287731,0.075,0.0333333333333333,0.1666666666666666,0.0833333333333333,0.0229695654728561,0.05,0.0666666666666666,0.3333333333333333,0.1071428571428571,0.0378368205640528,0.05,0.0904761904761904,0.5,0.1182539682539682,0.0509465296996165,0.0363960346797708,0.0014407858842819948
query,test,full:minus_dense,relevance_grade,1,query_intent,Safety / Contraindication,14,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142857142857142,0.0208333333333333,0.1666666666666666,0.0416666666666666,0.0041325941668286,0.0214285714285714,0.0208333333333333,0.1666666666666666,0.0416666666666666,0.0036338157267869,0.0464285714285714,0.0416666666666666,0.1666666666666666,0.0416666666666666,0.0180834178608151,0.0026617219094556,0.0009720938173313001
query,test,full:minus_dense,relevance_grade,1,query_intent,Treatment Change / Escalation,11,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181818181818181,0.0,0.0,0.0,0.0,0.0272727272727272,0.0,0.0,0.0,0.0,0.0363636363636363,0.0238095238095238,0.1428571428571428,0.0079365079365079,0.0022492475315082,0.0,0.0
query,test,full:minus_dense,relevance_grade,1,has_context,False,56,39,17,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0102564102564102,0.0512820512820512,0.0213675213675213,0.0057629087532418,0.0428571428571428,0.0163105413105413,0.1025641025641025,0.0329059829059829,0.0095271804928037,0.0303571428571428,0.0214387464387464,0.1282051282051282,0.0365689865689865,0.0114189712397323,0.0410714285714285,0.0397028897028897,0.2564102564102564,0.0456789397965868,0.0195465650315817,0.0142401754977203,-0.002821204257988
query,test,full:minus_dense,relevance_grade,1,has_context,True,44,29,15,0.0227272727272727,0.0068965517241379,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0227272727272727,0.0068965517241379,0.0344827586206896,0.0344827586206896,0.0232256523527578,0.0318181818181818,0.0112068965517241,0.0689655172413793,0.043103448275862,0.0196461615133599,0.0363636363636363,0.0112068965517241,0.0689655172413793,0.043103448275862,0.0195429659740409,0.034090909090909,0.0212643678160919,0.1034482758620689,0.0449183303085299,0.0231745276288842,0.0193418431152827,0.000201122858758198
query,test,full:minus_dense,relevance_grade,1,multiple_entity_dimensions,True,100,68,32,0.01,0.0029411764705882,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0333333333333333,0.0088235294117647,0.0441176470588235,0.0269607843137254,0.0132102552883295,0.038,0.0141339869281045,0.088235294117647,0.0372549019607843,0.0138426282809821,0.033,0.0170751633986928,0.1029411764705882,0.0393557422969187,0.0148836160528933,0.038,0.0318394024276377,0.1911764705882352,0.0453545622207978,0.0210937843745489,0.0164158866875631,-0.0015322706346698016
query,test,full:minus_entities,relevance_grade,1,query_language,EN,50,34,16,0.02,0.0,0.0,0.0,0.0,0.0399999999999999,0.0036764705882352,0.0294117647058823,0.0098039215686274,0.0009858796765183,0.04,0.0128267973856209,0.088235294117647,0.0215686274509803,0.0050435267156582,0.034,0.0128267973856209,0.088235294117647,0.0215686274509803,0.0047595060272124,0.036,0.0234477124183006,0.1176470588235294,0.0236694677871148,0.0123495226881168,0.008329782741743,-0.0035702767145305995
query,test,full:minus_entities,relevance_grade,1,query_language,ID,18,12,6,0.0,0.0,0.0,0.0,0.0,0.037037037037037,0.0166666666666666,0.0833333333333333,0.0277777777777777,0.0065177600836493,0.0333333333333333,0.0166666666666666,0.0833333333333333,0.0277777777777777,0.0057787552572628,0.0388888888888888,0.0270833333333333,0.1666666666666666,0.0416666666666666,0.0072814969949349,0.0527777777777777,0.0389880952380952,0.25,0.0465686274509803,0.0164336876697812,0.0172971456172564,-0.010015648622321498
query,test,full:minus_entities,relevance_grade,1,query_language,MIXED,32,22,10,0.03125,0.009090909090909,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0208333333333333,0.009090909090909,0.0454545454545454,0.0454545454545454,0.0306156326468172,0.0375,0.009090909090909,0.0454545454545454,0.0454545454545454,0.0247701417675666,0.0375,0.0212662337662337,0.1363636363636363,0.0587121212121212,0.0274528946350789,0.0296875,0.0212662337662337,0.1363636363636363,0.0587121212121212,0.0274528946350789,0.0284319060967252,-0.0009790114616462994
query,test,full:minus_entities,relevance_grade,1,query_intent,Comparative Treatment Choice,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
query,test,full:minus_entities,relevance_grade,1,query_intent,Dosing / Administration,19,14,5,0.0526315789473684,0.0142857142857142,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.0701754385964912,0.0142857142857142,0.0714285714285714,0.0714285714285714,0.0481102798735698,0.0736842105263158,0.0142857142857142,0.0714285714285714,0.0714285714285714,0.0389245084918904,0.0421052631578947,0.0142857142857142,0.0714285714285714,0.0714285714285714,0.0389245084918904,0.031578947368421,0.0142857142857142,0.0714285714285714,0.0714285714285714,0.0389245084918904,0.0389245084918904,0.0
query,test,full:minus_entities,relevance_grade,1,query_intent,Efficacy / Outcomes,3,1,2,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0833333333333333,0.25,1.0,0.0714285714285714,0.1823904319229166,0.0,0.0
query,test,full:minus_entities,relevance_grade,1,query_intent,Guideline / Evidence Lookup,10,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
query,test,full:minus_entities,relevance_grade,1,query_intent,Interaction / Combination,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0285714285714285,0.1428571428571428,0.0476190476190476,0.0111733030005418,0.0285714285714285,0.0285714285714285,0.1428571428571428,0.0476190476190476,0.0099064375838791,0.0285714285714285,0.0285714285714285,0.1428571428571428,0.0476190476190476,0.0099064375838791,0.0285714285714285,0.0489795918367346,0.2857142857142857,0.0560224089635854,0.0255959073121871,0.0099064375838791,0.0
query,test,full:minus_entities,relevance_grade,1,query_intent,Management / Treatment Selection,11,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009090909090909,0.0,0.0,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0.0,0.0174643361233127,-0.0174643361233127
query,test,full:minus_entities,relevance_grade,1,query_intent,Mechanism / Background Knowledge,6,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.037037037037037,0.3333333333333333,0.0666666666666666,0.0202627701152401,0.0333333333333333,0.037037037037037,0.3333333333333333,0.0666666666666666,0.0177643497951851,0.0499999999999999,0.074074074074074,0.3333333333333333,0.0666666666666666,0.0429877279777971,0.0,0.0177643497951851
query,test,full:minus_entities,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,9,7,2,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0178571428571428,0.1428571428571428,0.0476190476190476,0.0047885584288036,0.0666666666666666,0.0178571428571428,0.1428571428571428,0.0476190476190476,0.0037413214934735,0.0555555555555555,0.0178571428571428,0.1428571428571428,0.0476190476190476,0.0034325440010458,0.0555555555555555,0.0178571428571428,0.1428571428571428,0.0476190476190476,0.0034325440010458,0.0207707457688752,-0.0173382017678294
query,test,full:minus_entities,relevance_grade,1,query_intent,Prophylaxis / Maintenance,8,6,2,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.075,0.0333333333333333,0.1666666666666666,0.0333333333333333,0.0140837245887241,0.0875,0.0779761904761904,0.5,0.0819444444444444,0.0239204851029359,0.05625,0.0779761904761904,0.5,0.0819444444444444,0.0239204851029359,0.0363960346797708,-0.012475549576834902
query,test,full:minus_entities,relevance_grade,1,query_intent,Safety / Contraindication,14,6,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714285,0.0208333333333333,0.1666666666666666,0.0277777777777777,0.0030054834753441,0.0321428571428571,0.0208333333333333,0.1666666666666666,0.0277777777777777,0.0030054834753441,0.0026617219094556,0.00034376156588849984
query,test,full:minus_entities,relevance_grade,1,query_intent,Treatment Change / Escalation,11,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181818181818181,0.0,0.0,0.0,0.0,0.0363636363636363,0.0,0.0,0.0,0.0,0.0363636363636363,0.0,0.0,0.0,0.0,0.0,0.0
query,test,full:minus_entities,relevance_grade,1,has_context,False,56,39,17,0.0178571428571428,0.0,0.0,0.0,0.0,0.0357142857142857,0.0083333333333333,0.0512820512820512,0.017094017094017,0.0028649494873184,0.0392857142857142,0.0163105413105413,0.1025641025641025,0.0273504273504273,0.0061749992671675,0.0392857142857142,0.0231786731786731,0.1538461538461538,0.0348290598290598,0.007440739258914,0.0410714285714285,0.0361009361009361,0.2051282051282051,0.0381688572865043,0.0168737355299116,0.0142401754977203,-0.0067994362388063
query,test,full:minus_entities,relevance_grade,1,has_context,True,44,29,15,0.0227272727272727,0.0068965517241379,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0303030303030303,0.0068965517241379,0.0344827586206896,0.0344827586206896,0.0232256523527578,0.0363636363636363,0.0068965517241379,0.0344827586206896,0.0344827586206896,0.0187911420305678,0.0318181818181818,0.0112068965517241,0.0689655172413793,0.0402298850574712,0.0194129661978803,0.0318181818181818,0.0112068965517241,0.0689655172413793,0.0402298850574712,0.0194129661978803,0.0193418431152827,7.112308259759823e-05
query,test,full:minus_entities,relevance_grade,1,multiple_entity_dimensions,True,100,68,32,0.02,0.0029411764705882,0.0147058823529411,0.0147058823529411,0.0147058823529411,0.0333333333333333,0.0077205882352941,0.0441176470588235,0.0245098039215686,0.0115481904152264,0.038,0.0122957516339869,0.0735294117647058,0.030392156862745,0.0115554130927353,0.036,0.0180730625583566,0.1176470588235294,0.0371323529411764,0.0125465419240614,0.037,0.025484360410831,0.1470588235294117,0.0390478250123578,0.0179566427265453,0.0164158866875631,-0.0038693447635017014
query,test,full:minus_context,relevance_grade,1,query_language,EN,50,34,16,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0058823529411764,0.0294117647058823,0.0147058823529411,0.0043100094227246,0.0279999999999999,0.0091503267973856,0.0588235294117647,0.0205882352941176,0.0082251995189358,0.034,0.0128267973856209,0.088235294117647,0.0254901960784313,0.008329782741743,0.033,0.0202964519140989,0.1470588235294117,0.028672170622635,0.011734342724719,0.008329782741743,0.0
query,test,full:minus_context,relevance_grade,1,query_language,ID,18,12,6,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0166666666666666,0.0833333333333333,0.0277777777777777,0.0065177600836493,0.0444444444444444,0.0166666666666666,0.0833333333333333,0.0277777777777777,0.0057787552572628,0.0388888888888888,0.0270833333333333,0.1666666666666666,0.0396825396825396,0.0159662846625285,0.0611111111111111,0.0618055555555555,0.3333333333333333,0.0514249639249639,0.0256367998399682,0.0172971456172564,-0.0013308609547278971
query,test,full:minus_context,relevance_grade,1,query_language,MIXED,32,22,10,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.009090909090909,0.0454545454545454,0.0227272727272727,0.0193163135612906,0.0375,0.009090909090909,0.0454545454545454,0.0227272727272727,0.0156282194413408,0.034375,0.0181818181818181,0.0909090909090909,0.0277777777777777,0.0192899837704994,0.0328125,0.0379329004329004,0.2272727272727272,0.0361381673881673,0.0220643626960263,0.0284319060967252,-0.0091419223262258
query,test,full:minus_context,relevance_grade,1,query_intent,Comparative Treatment Choice,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
query,test,full:minus_context,relevance_grade,1,query_intent,Dosing / Administration,19,14,5,0.0,0.0,0.0,0.0,0.0,0.0350877192982456,0.0142857142857142,0.0714285714285714,0.0357142857142857,0.0303542070248853,0.0210526315789473,0.0142857142857142,0.0714285714285714,0.0357142857142857,0.0245586305506785,0.031578947368421,0.0142857142857142,0.0714285714285714,0.0357142857142857,0.0245586305506785,0.0342105263157894,0.0244897959183673,0.1428571428571428,0.0394736842105263,0.0305104149619517,0.0389245084918904,-0.0143658779412119
query,test,full:minus_context,relevance_grade,1,query_intent,Efficacy / Outcomes,3,1,2,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
query,test,full:minus_context,relevance_grade,1,query_intent,Guideline / Evidence Lookup,10,8,2,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
query,test,full:minus_context,relevance_grade,1,query_intent,Interaction / Combination,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0285714285714285,0.1428571428571428,0.0476190476190476,0.0111733030005418,0.0285714285714285,0.0285714285714285,0.1428571428571428,0.0476190476190476,0.0099064375838791,0.0285714285714285,0.0285714285714285,0.1428571428571428,0.0476190476190476,0.0099064375838791,0.0214285714285714,0.0285714285714285,0.1428571428571428,0.0476190476190476,0.0099064375838791,0.0099064375838791,0.0
query,test,full:minus_context,relevance_grade,1,query_intent,Management / Treatment Selection,11,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009090909090909,0.0178571428571428,0.1428571428571428,0.0204081632653061,0.0174643361233127,0.0272727272727272,0.0178571428571428,0.1428571428571428,0.0204081632653061,0.0174643361233127,0.0174643361233127,0.0
query,test,full:minus_context,relevance_grade,1,query_intent,Mechanism / Background Knowledge,6,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.0,0.0,0.0,0.025,0.037037037037037,0.3333333333333333,0.0185185185185185,0.0108100192211194,0.0,0.0
query,test,full:minus_context,relevance_grade,1,query_intent,Monitoring / Response / Risk Assessment,9,7,2,0.0,0.0,0.0,0.0,0.0,0.074074074074074,0.0,0.0,0.0,0.0,0.0888888888888888,0.0158730158730158,0.1428571428571428,0.0285714285714285,0.0202627701152401,0.0777777777777777,0.0337301587301587,0.2857142857142857,0.0523809523809523,0.0207707457688752,0.0611111111111111,0.0337301587301587,0.2857142857142857,0.0523809523809523,0.0207707457688752,0.0207707457688752,0.0
query,test,full:minus_context,relevance_grade,1,query_intent,Prophylaxis / Maintenance,8,6,2,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0333333333333333,0.1666666666666666,0.0833333333333333,0.0244233867287731,0.05,0.0333333333333333,0.1666666666666666,0.0833333333333333,0.0229695654728561,0.05,0.0666666666666666,0.3333333333333333,0.1018518518518518,0.0363960346797708,0.0625,0.1113095238095238,0.6666666666666666,0.1241732804232804,0.0436700307633309,0.0363960346797708,0.0
query,test,full:minus_context,relevance_grade,1,query_intent,Safety / Contraindication,14,6,8,0.0,0.0,0.0,0.0,0.0,0.0238095238095238,0.0,0.0,0.0,0.0,0.0142857142857142,0.0,0.0,0.0,0.0,0.0142857142857142,0.0,0.0,0.0,0.0,0.0357142857142857,0.0416666666666666,0.1666666666666666,0.0151515151515151,0.0168031717532286,0.0026617219094556,-0.0026617219094556
query,test,full:minus_context,relevance_grade,1,query_intent,Treatment Change / Escalation,11,7,4,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0,0.0,0.0181818181818181,0.0,0.0,0.0,0.0,0.0363636363636363,0.0,0.0,0.0,0.0,0.05,0.0476190476190476,0.2857142857142857,0.0142857142857142,0.0046599302100192,0.0,0.0
query,test,full:minus_context,relevance_grade,1,has_context,False,56,39,17,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0102564102564102,0.0512820512820512,0.0213675213675213,0.0057629087532418,0.0357142857142857,0.0131054131054131,0.0769230769230769,0.0264957264957264,0.0089487653007941,0.0321428571428571,0.0246438746438746,0.1538461538461538,0.0372812372812372,0.0142401754977203,0.0410714285714285,0.0386345136345136,0.2564102564102564,0.0434218559218559,0.0165812315432235,0.0142401754977203,0.0
query,test,full:minus_context,relevance_grade,1,has_context,True,44,29,15,0.0,0.0,0.0,0.0,0.0,0.0378787878787878,0.0068965517241379,0.0344827586206896,0.0172413793103448,0.0146537551154618,0.0318181818181818,0.0068965517241379,0.0344827586206896,0.0172413793103448,0.0118558906106724,0.0386363636363636,0.0068965517241379,0.0344827586206896,0.0172413793103448,0.0118558906106724,0.034090909090909,0.0261904761904761,0.1379310344827586,0.0239151955122917,0.0188054206843768,0.0193418431152827,-0.0074859525046103
query,test,full:minus_context,relevance_grade,1,multiple_entity_dimensions,True,100,68,32,0.0,0.0,0.0,0.0,0.0,0.04,0.0088235294117647,0.0441176470588235,0.0196078431372549,0.0095545932312474,0.034,0.0104575163398692,0.0588235294117647,0.0225490196078431,0.0101885687417716,0.035,0.0170751633986928,0.1029411764705882,0.028734827264239,0.0132233481194205,0.038,0.0333274976657329,0.2058823529411764,0.0351028389824829,0.0175297827945977,0.0164158866875631,-0.0031925385681426006
query,test,full:minus_intent,relevance_grade,1,query_language,EN,50,34,16,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0058823529411764,0.0294117647058823,0.0098039215686274,0.0034156016563867,0.036,0.0058823529411764,0.0294117647058823,0.0098039215686274,0.0032122852881473,0.03,0.0058823529411764,0.0294117647058823,0.0098039215686274,0.0032122852881473,0.034,0.0261788048552754,0.1470588235294117,0.0182273866484392,0.0101083935482704,0.008329782741743,-0.0051174974535956996
